# Modelo: Navier-Stokes 2D Completo | Re: 1500.00 | Pr: 0.70
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
18.8,1.350412836897068,-0.00426687454285668,52.83648342208259,0.9352460425175355,0.010455289786830857,-1.8479216758748307,3.055767308886655,0.9508964228808923,0.007934945917322356
19.0,1.3495639086953046,-0.004222325588250531,52.809522438901986,0.937304815717406,0.010137178573002448,-1.7890138845271797,3.0270887473192483,0.952458897302023,0.007693396724140822
19.200000000000003,1.3487239066617678,-0.004177613496866517,52.78290508556723,0.9393009139467364,0.009828407472464828,-1.731901283803572,2.9984112487340093,0.9539737815705488,0.007458943618170455
19.400000000000002,1.347892863296558,-0.004132739543661668,52.75663254360836,0.9412361787063919,0.009528714835739027,-1.6765310592583016,2.9697346420814235,0.9554424747492912,0.007231387761347463
19.6,1.347070810844303,-0.0040877050090029066,52.73070598643315,0.943112399881032,0.009237846051082688,-1.6228518769587086,2.941058755864924,0.9568663366750877,0.007010535656283956
19.8,1.3462577812929568,-0.004042511180182284,52.70512657914804,0.9449313171268249,0.008955553348072076,-1.5708138440191366,2.912383418142727,0.9582466890118048,0.006796198996517511
20.0,1.34545380637223,-0.003997159352981061,52.679895478325726,0.9466946212202608,0.0086815956050037,-1.5203684702678744,2.883708456530275,0.9595848162736947,0.006588194519667301
20.200000000000003,1.3446589175517645,-0.00395165083307214,52.65501383177755,0.9484039553688265,0.008415738160058694,-1.471468631020545,2.8550336982033544,0.9608819668196716,0.006386343863483024
20.400000000000002,1.3438731460390012,-0.0039059869378976764,52.63048277831208,0.9500609164842844,0.008157752626202441,-1.4240685309409584,2.826358969901556,0.962139353819088,0.006190473424788401
20.6,1.3430965227766054,-0.0038601689986248466,52.60630344742726,0.9516670564193074,0.007907416709841186,-1.3781236689608956,2.79768409793272,0.963358156189587,0.0060004142213454514
20.8,1.3423290784395512,-0.0038141983623556364,52.58247695898691,0.9532238831682209,0.007664514033289382,-1.3335908042372835,2.769008908178289,0.9645395195076261,0.005816001756726585
21.0,1.341570843431663,-0.003768076394858877,52.559004422810474,0.9547328620326232,0.007428833961138803,-1.2904279231185645,2.7403332260995668,0.9656845568922776,0.005637075888251797
21.200000000000003,1.3408218478816076,-0.0037218044835167774,52.53588693818559,0.9561954167526765,0.00720017143067464,-1.2485942070921685,2.711656876746038,0.9667943498629268,0.005463480698172152
21.400000000000002,1.3400821216382564,-0.003675384041039287,52.51312559329967,0.9576129306048929,0.006978326786525102,-1.2080500016851126,2.6829796847650953,0.9678699491715463,0.005295064368221691
21.6,1.339351694265192,-0.0036288165098365965,52.49072146451865,0.9589867474672866,0.006763105619762566,-1.1687567862844195,2.65430147441458,0.9689123756102155,0.0051316790577171645
