y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.04875,1.0,0.0,0.0,1.2040522288182562,0.00035851091108082144,2.7281969505746726e-06,1.2915654813347683,0.00016852636136784657,2.7437565322406534e-05,1.3097107151451537,-1.00722639151933e-05,0.004461165624457577,1.1606580006026908,-1.2385015616182664e-05,0.03605603300091591,1.0124169834865346,-9.666154613180933e-06,0.11144394011729078
0.05,1.0,0.0,0.0,1.204099758705201,4.553033125686419e-15,2.3043429165757244e-06,1.2918240186753118,-2.0917438342691244e-15,2.441659083759734e-05,1.3105658572955963,-1.3514215119957726e-15,0.00431501946797369,1.161421195348572,3.857355115406584e-15,0.03560761735664933,1.0130708450027486,2.7355563091183502e-15,0.11084497196340984
0.051250000000000004,1.0,0.0,0.0,1.2040522288182565,-0.0003585109110742293,2.728196950574681e-06,1.2915654813347683,-0.0001685263613690931,2.7437565322404745e-05,1.309710715145155,1.0072263915342784e-05,0.004461165624457312,1.1606580006026912,1.2385015624188759e-05,0.03605603300091564,1.012416983486535,9.666154620227705e-06,0.11144394011729054
0.0525,1.0,0.0,0.0,1.2039075236895358,-0.000716447168792004,4.110228926288126e-06,1.2907845738624693,-0.0003360201472973741,3.704026220757258e-05,1.3071455353563775,2.0133675277461473e-05,0.004906098723233102,1.15836883920253,2.4718329327926972e-05,0.037405514115139746,1.0104556455421572,1.9292690764836638e-05,0.1132412834260536
0.05375,1.0,0.0,0.0,1.203658925186952,-0.0010732171827547835,6.818667989961381e-06,1.2894645905725495,-0.0005014435697782196,5.4967469748633117e-05,1.3028709012951094,3.0172680109231555e-05,0.0056695404463792416,1.1545548007105344,3.694831299536318e-05,0.039669376552077716,1.0071874514276271,2.8840041405580484e-05,0.11623903830761828
0.055,1.0,0.0,0.0,1.2032949243557953,-0.0014281937766802424,1.154272862256025e-05,1.28757737864864,-0.0006637476173583842,8.436351626342545e-05,1.2968877467274502,4.017636515852257e-05,0.006784591905630058,1.1492176373465455,4.90234769323025e-05,0.04286968511712997,1.0026133925659644,3.8268736507981874e-05,0.12044071658120274
0.05625,1.0,0.0,0.0,1.2027988886256322,-0.0017806955642800898,1.9409836793280013e-05,1.2850832655957003,-0.000821867240075629,0.00013012887668490994,1.28919737787035,5.012983361960243e-05,0.008297966638935316,1.1423597576145526,6.0892535240813794e-05,0.04703671310213126,0.9967348276393947,4.753944861569347e-05,0.12585110532395455
0.0575,1.0,0.0,0.0,1.2021485811614634,-0.002129967800734328,3.216725466636188e-05,1.281930963533643,-0.000974717846559073,0.00019944730657297906,1.2798015030404946,6.0015624121979874e-05,0.010270253265944052,1.1339842176409312,7.250447130749898e-05,0.05220820247165158,0.9895534772841635,5.6613037903198214e-05,0.13247599417457057
0.058750000000000004,1.0,0.0,0.0,1.2013155276663003,-0.0024751625098491646,5.244404727663173e-05,1.2780574680545358,-0.001121193505911665,0.00030250960768049995,1.2687022688912633,6.98131844696498e-05,0.012776139213009624,1.1240947102470769,8.380860329509619e-05,0.058428436436957,0.9810714174096951,6.545059653193547e-05,0.14032183735963813
0.06,1.0,0.0,0.0,1.2002642247357191,-0.002815317779826654,8.41151804523583e-05,1.2733879745184415,-0.0012601672838177362,0.0004534650920719519,1.2559023020061828,7.949841063906788e-05,0.015904511982045573,1.1126955517853547,9.475464968974563e-05,0.06574713979364834,0.9712910711717243,7.401349209786853e-05,0.14939535936877113
